match_id,player1_id,player2_id,Date,Tournament,Round,Time,Court,Surface,Umpire,Best of,Final TB?,Charted by
20150831-M-US_Open-R128-Tim_Smyczek-Milos_Raonic,p_e72da8c3,p_7aa0e95d,20150831,US Open,R128,14:00,Court 17,Hard,,5,1,@CanuckKicker
20150829-M-Winston_Salem-F-Pierre_Hugues_Herbert-Kevin_Anderson,p_67f47d9f,p_f5b3596e,20150829,Winston Salem,F,,,Hard,,3,1,Edged
20150824-M-Manerbio_CH-R32-Antonio_Veic-Andrey_Kuznetsov,p_9afda075,p_c96334ee,20150824,Manerbio CH,R32,,Center,Hard,,3,1,Isaac
20150823-M-Cincinnati_Masters-F-Novak_Djokovic-Roger_Federer,p_07e43d13,p_e7103823,20150823,Cincinnati Masters,F,13:10,Center,Hard,Mohamed Lahyani,3,1,Isaac
20150822-M-Cincinnati_Masters-SF-Andy_Murray-Roger_Federer,p_6b509c58,p_e7103823,20150822,Cincinnati Masters,SF,,Center,Hard,Fergus Murphy,3,1,FedFan
20150822-M-Cincinnati_Masters-QF-Roger_Federer-Feliciano_Lopez,p_e7103823,p_085c9cb5,20150822,Cincinnati Masters,QF,19:10,Centre,Hard,Mohamed Lahyani,3,1,Edo
20150822-M-Cincinnati-SF-Novak_Djokovic-Alexandr_Dolgopolov,p_07e43d13,p_994f9d1e,20150822,Cincinnati,SF,,Center,Hard,Carlos Bernardes,3,1,Isaac
20150816-M-Canada_Masters-F-Andy_Murray-Novak_Djokovic,p_6b509c58,p_07e43d13,20150816,Canada Masters,F,15:15,,Hard,,3,1,Lowell
20150815-M-Canada_Masters-SF-Jeremy_Chardy-Novak_Djokovic,p_7dab233c,p_07e43d13,20150815,Canada Masters,SF,3pm,Centre,Hard,Carlos Bernardes,3,1,Edo
20150815-M-Canada_Masters-SF-Andy_Murray-Kei_Nishikori,p_6b509c58,p_972a440c,20150815,Canada Masters,SF,8:15 PM,Stadium,Hard,,3,1,Lowell
20150813-M-Canada_Masters-R16-Novak_Djokovic-Jack_Sock,p_07e43d13,p_ca674268,20150813,Canada Masters,R16,12:40,Stadium,Hard,,3,1,Lowell
20150810-M-Prague_CH-Q3-Rogerio_Dutra_Silva-Juan_Carlos_Saez,p_e7917f2c,p_8575e9dc,20150810,Prague CH,Q3,,Court 1,Clay,,3,1,Isaac
20150809-M-Washington-F-John_Isner-Kei_Nishikori,p_5de8c068,p_972a440c,20150809,Washington,F,3pm,Centre,Hard,Fergus Murphy,3,1,Edo
20150806-M-Washington-R32-Alexandr_Dolgopolov-Ivo_Karlovic,p_994f9d1e,p_4e729a1e,20150806,Washington,R32,0:10,,Hard,Blaze Trifunovski,3,1,ChapelHeel66
20150806-M-Washington-R16-Steve_Johnson-Grigor_Dimitrov,p_806ba676,p_9e22087a,20150806,Washington,R16,8:05 PM,,Hard,Mohammed Fitouhi,3,1,ChapelHeel66
20150805-M-Washington-R32-Steve_Johnson-Bernard_Tomic,p_806ba676,p_d755d18c,20150805,Washington,R32,5:45 PM,Grandstand,Hard,,3,1,ChapelHeel66
20150726-M-Umag-F-Joao_Sousa-Dominic_Thiem,p_4c29ffef,p_2f1142d6,20150726,Umag,F,,Ivanisevic,Clay,D. Dumusois,3,1,BG
20150726-M-Bogota-F-Bernard_Tomic-Adrian_Mannarino,p_d755d18c,p_fee56aaa,20150726,Bogota,F,,,Hard,Mohamed Lahyani,3,1,Amy
20150726-M-Bastad-F-Tommy_Robredo-Benoit_Paire,p_11787a0e,p_e7c4572a,20150726,Bastad,F,14:10,,Clay,Cedric Mourier,3,1,ChapelHeel66
20150725-M-Bogota-SF-Michael_Berrer-Bernard_Tomic,p_d138f7b5,p_d755d18c,20150725,Bogota,SF,,,Hard,,3,1,Amy
20150712-M-Wimbledon-F-Roger_Federer-Novak_Djokovic,p_e7103823,p_07e43d13,20150712,Wimbledon,F,14:10,Centre,Grass,Ali Nili,5,0,Edo
20150710-M-Wimbledon-SF-Roger_Federer-Andy_Murray,p_e7103823,p_6b509c58,20150710,Wimbledon,SF,16:15,Centre,Grass,Mohamed Lahyani,5,0,Edo
20150710-M-Wimbledon-SF-Novak_Djokovic-Richard_Gasquet,p_07e43d13,p_5fdf0504,20150710,Wimbledon,SF,13:10,Centre,Grass,Jake Garner,5,0,Edo
20150709-M-Wimbledon-QF-Marin_Cilic-Novak_Djokovic,p_2663fec8,p_07e43d13,20150709,Wimbledon,QF,5:00 PM,Centre,Grass,,5,0,Lowell
20150708-M-Wimbledon-QF-Stan_Wawrinka-Richard_Gasquet,p_b96681d0,p_5fdf0504,20150708,Wimbledon,QF,16:30,1,Grass,,5,0,1HandBH
20150708-M-Wimbledon-QF-Roger_Federer-Gilles_Simon,p_e7103823,p_d443d5c6,20150708,Wimbledon,QF,13:10,Court 1,Grass,James Keothavong,5,0,Edo
20150706-M-Wimbledon-R16-Andy_Murray-Ivo_Karlovic,p_6b509c58,p_4e729a1e,20150706,Wimbledon,R16,14:40,Centre,Grass,,5,0,Lowell
20150704-M-Wimbledon-R32-Samuel_Groth-Roger_Federer,p_e410ba45,p_e7103823,20150704,Wimbledon,R32,13:20,Centre,Grass,James Keothavong,5,0,Edo
20150702-M-Wimbledon-R64-Sam_Querrey-Roger_Federer,p_e5f282ea,p_e7103823,20150702,Wimbledon,R64,15:15,Centre,Grass,Fergus Murphy,5,0,Edo
20150702-M-Wimbledon-R64-Dustin_Brown-Rafael_Nadal,p_8dd6d3d9,p_a415a93b,20150702,Wimbledon,R64,17:05,Centre,Grass,Ali Nili,5,0,1HandBH
20150630-M-Wimbledon-R128-Roger_Federer-Damir_Dzumhur,p_e7103823,p_46e4be4d,20150630,Wimbledon,R128,14:10,Centre,Grass,Jake Garner,5,0,Edo
20150626-M-Nottingham-SF-Sam_Querrey-Alexandr_Dolgopolov,p_e5f282ea,p_994f9d1e,20150626,Nottingham,SF,13:20,Centre,Grass,,3,1,Edo
20150625-M-Nottingham-QF-Denis_Istomin-Leonardo_Mayer,p_d5ea2637,p_57e59c9b,20150625,Nottingham,QF,13:45,,Grass,Renaud Lichtenstein,3,1,ChapelHeel66
20150624-M-Nottingham-R16-Sam_Querrey-Pablo_Cuevas,p_e5f282ea,p_b7662475,20150624,Nottingham,R16,13:40,,Grass,Richard Haigh,3,1,ChapelHeel66
20150624-M-Nottingham-R16-Marcos_Baghdatis-Alexander_Zverev,p_4ae97a17,p_3585d054,20150624,Nottingham,R16,,,Grass,,3,1,1HandBH
20150621-M-Queens_Club-F-Andy_Murray-Kevin_Anderson,p_6b509c58,p_f5b3596e,20150621,Queens Club,F,14:40,,Grass,,3,1,chrisG
20150621-M-Halle-F-Andreas_Seppi-Roger_Federer,p_d7f4b827,p_e7103823,20150621,Halle,F,13:15,Stadion,Grass,Cedric Mourier,3,1,Edo
20150620-M-Halle-SF-Roger_Federer-Ivo_Karlovic,p_e7103823,p_4e729a1e,20150620,Halle,SF,13:10,Stadion,Grass,Manuel Messina,3,1,Edo
20150618-M-Fergana_CH-R16-Ti_Chen-Laurynas_Grigelis,p_e4b8b7c8,p_6100bb7d,20150618,Fergana CH,R16,,Center Court,Hard,,3,1,Isaac
20150617-M-Queens_Club-R16-Thanasi_Kokkinakis-Gilles_Simon,p_22dd2494,p_d443d5c6,20150617,Queens Club,R16,12:45,,Grass,James Keothavong,3,1,pvtennis
20150615-M-Ilkley_CH-SF-Matthew_Ebden-Ivan_Dodig,p_c165e393,p_3db39f5c,20150615,Ilkley CH,SF,,,Grass,,3,1,Isaac
20150615-M-Ilkey_CH-R32-Yuki_Bhambri-Cameron_Norrie,p_31651863,p_d0360081,20150615,Ilkey CH,R32,,,Grass,,3,1,Isaac
20150615-M-Halle-R32-Andreas_Haider_Maurer-Dustin_Brown,p_4426acb9,p_8dd6d3d9,20150615,Halle,R32,14:00,Centre,Grass,,3,1,Edo
20150613-M-s_Hertogenbosch-SF-Gilles_Muller-David_Goffin,p_d9bfec67,p_eaa7e5a0,20150613,s Hertogenbosch,SF,,,Grass,Mohamed El Jennati,3,1,pvtennis
20150611-M-s_Hertogenbosch-R16-Roberto_Bautista_Agut-Nicolas_Mahut,p_6ba2961d,p_6d96ffcc,20150611,s_Hertogenbosch,R16,,,Grass,,,,Stephen
20150611-M-s_Hertogenbosch-R16-Jurgen_Melzer-David_Goffin,p_3f995b4a,p_eaa7e5a0,20150611,s_Hertogenbosch,R16,,,Grass,,,,Edo
20150611-M-Stuttgart-R16-Bernard_Tomic-Tommy_Haas,p_d755d18c,p_587658a3,20150611,Stuttgart,R16,,,Grass,Adel Nour,3,1,Amy
20150610-M-Stuttgart-R16-Feliciano_Lopez-Samuel_Groth,p_085c9cb5,p_e410ba45,20150610,Stuttgart,R16,,,Grass,,3,1,Jenn
20150609-M-Stuttgart-R32-Jan_Lennard_Struff-Bernard_Tomic,p_a8ea60fb,p_d755d18c,20150609,Stuttgart,R32,,,Grass,Adel Nour,3,1,Amy
20150609-M-Stuttgart-R32-Dustin_Brown-Jerzy_Janowicz,p_8dd6d3d9,p_70fcaed9,20150609,Stuttgart,R32,17:00,Centre,Grass,Manuel Messina,3,1,MaGav
20150608-M-Stuttgart-R16-Andreas_Haider_Maurer-Gael_Monfils,p_4426acb9,p_cc443f65,20150608,Stuttgart,R16,,,Grass,,3,1,Isaac
20150608-M-Stuttgart-Q3-Dustin_Brown-Michael_Berrer,p_8dd6d3d9,p_d138f7b5,20150608,Stuttgart,Q3,,,Grass,,3,1,Isaac
20150607-M-Roland_Garros-F-Stan_Wawrinka-Novak_Djokovic,p_b96681d0,p_07e43d13,20150607,Roland Garros,F,15:10,Philippe Chatrier,Clay,Damien Dumusois,5,0,Edo
20150605-M-Roland_Garros-SF-Novak_Djokovic-Andy_Murray,p_07e43d13,p_6b509c58,20150605,Roland Garros,SF,5.30pm,Philippe Chatrier,Clay,Pascal Maria,5,0,Edo
20150603-M-Roland_Garros-QF-Roger_Federer-Stan_Wawrinka,p_e7103823,p_b96681d0,20150603,Roland Garros,QF,4pm,Langlen,Clay,Kader Nouni,5,0,Edo
20150603-M-Roland_Garros-QF-Novak_Djokovic-Rafael_Nadal,p_07e43d13,p_a415a93b,20150603,Roland Garros,QF,,,Clay,,5,0,Amy
20150531-M-Roland_Garros-R16-Roger_Federer-Gael_Monfils,p_e7103823,p_cc443f65,20150531,Roland Garros,R16,19.20.00,Philippe Chatrier,Clay,Carlos Bernardes,5,0,Edo
20150530-M-Roland_Garros-R32-Nick_Kyrgios-Andy_Murray,p_5c9375b2,p_6b509c58,20150530,Roland Garros,R32,11:10,Suzanne Lenglen,Clay,Damien Dumusois,5,0,ChapelHeel66
20150529-M-Roland_Garros-R32-Damir_Dzumhur-Roger_Federer,p_46e4be4d,p_e7103823,20150529,Roland Garros,R32,14:10,Philippe Chatrier,Clay,,5,0,Edo
20150528-M-Roland_Garros-R64-Jeremy_Chardy-John_Isner,p_7dab233c,p_5de8c068,20150528,Roland Garros,R64,16:40,Court 1 (The Bullring),Clay,Carlos Ramos,5,0,ChapelHeel66
20150526-M-Roland_Garros-R128-Richard_Gasquet-Germain_Gigounon,p_5fdf0504,p_99c81705,20150526,Roland Garros,R128,14:40,Court Suzanne Lenglen,Clay,Gianluca Moscarella,5,0,ChapelHeel66
20150524-M-Roland_Garros-R128-Paul_Henri_Mathieu-Kei_Nishikori,p_08e31ad8,p_972a440c,20150524,Roland Garros,R128,14:50,Suzanne Lenglen,Clay,Jake Garner,5,0,Edo
20150524-M-Nice-F-Leonardo_Mayer-Dominic_Thiem,p_57e59c9b,p_2f1142d6,20150524,Nice,F,3:00 PM,Central,Clay,,3,1,Edo
20150523-M-Nice-SF-John_Isner-Dominic_Thiem,p_5de8c068,p_2f1142d6,20150523,Nice,SF,,Central,Clay,,3,1,BG
20150522-M-Scheveningen-R32-Aleksandr_Nedovyesov-Andrey_Golubev,p_5e4778ac,p_d0173eec,20150522,Scheveningen,R32,15:09,,Clay,,3,1,Bramre
20150521-M-Nice-QF-Leonardo_Mayer-Juan_Monaco,p_57e59c9b,p_0dfcb929,20150521,Nice,QF,,,Clay,,3,1,Jenn
20150517-M-Rome_Masters-F-Novak_Djokovic-Roger_Federer,p_07e43d13,p_e7103823,20150517,Rome Masters,F,,Centre,Clay,Damian Steiner,3,1,Aaron Chiu
20150516-M-Rome_Masters-SF-Stan_Wawrinka-Roger_Federer,p_b96681d0,p_e7103823,20150516,Rome Masters,SF,20:10,Centre,Clay,Mohamed Lahyani,3,1,Edo
20150515-M-Rome_Masters-QF-Roger_Federer-Tomas_Berdych,p_e7103823,p_7ad3f49d,20150515,Rome Masters,QF,14:10,Centre,Clay,Fergus Murphy,3,1,Edo
20150515-M-Rome_Masters-QF-Novak_Djokovic-Kei_Nishikori,p_07e43d13,p_972a440c,20150515,Rome Masters,QF,,Centrale,Clay,,3,1,jk
20150514-M-Rome_Masters-R16-Stan_Wawrinka-Dominic_Thiem,p_b96681d0,p_2f1142d6,20150514,Rome Masters,R16,2:30 PM,Pietrangeli ,Clay,R. Lichtenstein ,3,1,BG
20150514-M-Rome_Masters-R16-Roger_Federer-Kevin_Anderson,p_e7103823,p_f5b3596e,20150514,Rome Masters,R16,,Centrale,Clay,Carlos Bernardes,3,1,FedFan
20150514-M-Rome_Masters-R16-John_Isner-Rafael_Nadal,p_5de8c068,p_a415a93b,20150514,Rome Masters,R16,,Centrale,Clay,Mohamed Lahyani,3,1,Martin
20150513-M-Rome_Masters-R32-Jeremy_Chardy-Andy_Murray,p_7dab233c,p_6b509c58,20150513,Rome Masters,R32,12:15,Centrale,Clay,Carlos Bernardes,3,1,DavidAurora
20150512-M-Rome_Masters-R64-Marin_Cilic-Guillermo_Garcia_Lopez,p_2663fec8,p_d93f2d63,20150512,Rome Masters,R64,11:10,Grandstand,Clay,Gianluca Moscarella,3,1,DavidAurora
20150511-M-Rome_Masters-R64-Steve_Johnson-Fabio_Fognini,p_806ba676,p_ce5c548a,20150511,Rome Masters,R64,19:40,Centrale,Clay,,3,1,DavidAurora
20150511-M-Rome_Masters-R64-Jack_Sock-Gilles_Simon,p_ca674268,p_d443d5c6,20150511,Rome Masters,R64,11:15,Grandstand,Clay,Carlos Bernardes,3,1,DavidAurora
20150509-M-Madrid_Masters-SF-Tomas_Berdych-Rafael_Nadal,p_7ad3f49d,p_a415a93b,20150509,Madrid Masters,SF,3pm,Centre,Clay,James Keothavong,3,1,Edo
20150509-M-Madrid_Masters-SF-Kei_Nishikori-Andy_Murray,p_972a440c,p_6b509c58,20150509,Madrid Masters,SF,20:10,Manolo Santana,Clay,,3,1,Edo
20150509-M-Madrid_Masters-F-Andy_Murray-Rafael_Nadal,p_6b509c58,p_a415a93b,20150509,Madrid Masters,F,,,Clay,Mohamed lahyani,3,1,Isaac
20150507-M-Madrid_Masters-R16-Tomas_Berdych-Jo_Wilfried_Tsonga,p_7ad3f49d,p_a32786b1,20150507,Madrid Masters,R16,13:15,Stadium 3,Clay,Fergus Murphy,3,1,Edo
20150507-M-Madrid_Masters-R16-John_Isner-Nick_Kyrgios,p_5de8c068,p_5c9375b2,20150507,Madrid Masters,R16,15:00,Stadium 3,Clay,Carlos Bernardes,3,1,Edo
20150507-M-Madrid_Masters-R16-Grigor_Dimitrov-Stan_Wawrinka,p_9e22087a,p_b96681d0,20150507,Madrid Masters,R16,13:15,Arantxa Sanchez-Vicario,Clay,,3,1,Edo
20150506-M-Madrid_Masters-R32-Roger_Federer-Nick_Kyrgios,p_e7103823,p_5c9375b2,20150506,Madrid Masters,R32,,La Caja M gica,Clay,Mohamed Lahyani,3,1,ojustino
20150506-M-Madrid_Masters-R32-Leonardo_Mayer-Feliciano_Lopez,p_57e59c9b,p_085c9cb5,20150506,Madrid Masters,R32,,ASV,Clay,,3,1,Jenn
20150505-M-Madrid_Masters-R64-Fernando_Verdasco-Guillermo_Garcia_Lopez,p_0bd1656e,p_d93f2d63,20150505,Madrid Masters,R64,15:30,Centre,Clay,,3,1,DavidAurora
20150503-M-Munich-F-Philipp_Kohlschreiber-Andy_Murray,p_63b36b2c,p_6b509c58,20150503,Munich,F,5pm,Centre,Clay,Cedric Mourier,3,1,Edo
20150503-M-Istanbul-F-Roger_Federer-Pablo_Cuevas,p_e7103823,p_b7662475,20150503,Istanbul,F,17:10,Centre,Clay,,3,1,Edo
20150503-M-Estoril-F-Richard_Gasquet-Nick_Kyrgios,p_5fdf0504,p_5c9375b2,20150503,Estoril,F,,,Clay,,3,1,Isaac
20150502-M-Munich-QF-Philipp_Kohlschreiber-David_Goffin,p_63b36b2c,p_eaa7e5a0,20150502,Munich,QF,,,Clay,James Keothavong,3,1,pvtennis
20150502-M-Munich-QF-Andy_Murray-Lukas_Rosol,p_6b509c58,p_32b9d962,20150502,Munich,QF,10:10,Centre,Clay,Cedric Mourier,3,1,Edo
20150502-M-Istanbul-SF-Roger_Federer-Diego_Schwartzman,p_e7103823,p_12d0f5b0,20150502,Istanbul,SF,15:40,Centre,Clay,Mohamed Lahyani,3,1,Edo
20150502-M-Istanbul-SF-Grigor_Dimitrov-Pablo_Cuevas,p_9e22087a,p_b7662475,20150502,Istanbul,SF,18:05,Centre,Clay,R. Lichtenste,3,1,Edo
20150501-M-Estoril-QF-Richard_Gasquet-Nicolas_Almagro,p_5fdf0504,p_758ece4d,20150501,Estoril,QF,19:35,,Clay,Adel Nour,3,1,ChapelHeel66
20150430-M-Munich-R16-Fabio_Fognini-Dominic_Thiem,p_ce5c548a,p_2f1142d6,20150430,Munich,R16,15:45,Centre,Clay,,3,1,DavidAurora
20150430-M-Istanbul-R16-Denis_Istomin-Thomaz_Bellucci,p_d5ea2637,p_a0c8af72,20150430,Istanbul,R16,14:40,Centre,Clay,,3,1,DavidAurora
20150429-M-Istanbul-R16-Diego_Schwartzman-Jurgen_Melzer,p_12d0f5b0,p_3f995b4a,20150429,Istanbul,R16,,,Clay,,3,1,CEM
20150426-M-Bucharest-F-Guillermo_Garcia_Lopez-Jiri_Vesely,p_d93f2d63,p_a2ef2141,20150426,Bucharest,F,14:30,Centre,Clay,Damien Dumusois,3,1,David Aurora
20150426-M-Barcelona-F-Kei_Nishikori-Pablo_Andujar,p_972a440c,p_42eed9b9,20150426,Barcelona,F,17:45,Central,Clay,Mohamed Lahyani,3,1,1HandBH
20150425-M-Bucharest-SF-Jiri_Vesely-Daniel_Gimeno_Traver,p_a2ef2141,p_b1e67871,20150425,Bucharest,SF,13:10,Centre,Clay,,3,1,DavidAurora
20150424-M-Bucharest-QF-Lukas_Rosol-Guillermo_Garcia_Lopez,p_32b9d962,p_d93f2d63,20150424,Bucharest,QF,13:50,Central,Clay,Damien Dumusois,3,1,ChapelHeel66
20150424-M-Barcelona-QF-Roberto_Bautista_Agut-Kei_Nishikori,p_6ba2961d,p_972a440c,20150424,Barcelona,QF,12:40,Centre,Clay,Carlos Bernardes,3,1,DavidAurora
20150423-M-Barcelona-R16-Kei_Nishikori-Santiago_Giraldo,p_972a440c,p_abb37661,20150423,Barcelona,R16,11:15,Centre,Clay,Ali Nili,3,1,DavidAurora
20150421-M-Barcelona-R64-Fernando_Verdasco-Andrey_Rublev,p_0bd1656e,p_9165dd54,20150421,Barcelona,R64,13:45,Centre,Clay,Mohamed Lahyani,3,1,DavidAurora
20150420-M-Barcelona-R64-Pablo_Carreno_Busta-Teymuraz_Gabashvili,p_f67250a1,p_dbe50f72,20150420,Barcelona,R64,17:35,Centre,Clay,Ali Nili,3,1,DavidAurora
20150419-M-Monte_Carlo_Masters-F-Novak_Djokovic-Tomas_Berdych,p_07e43d13,p_7ad3f49d,20150419,Monte Carlo Masters,F,14:45,Ranieri III,Clay,Damien Dumusois,3,1,Edo
20150418-M-Monte_Carlo_Masters-SF-Tomas_Berdych-Gael_Monfils,p_7ad3f49d,p_cc443f65,20150418,Monte Carlo Masters,SF,13:10,Centre,Clay,Carlos Bernardes,3,1,DavidAurora
20150418-M-Monte_Carlo_Masters-SF-Novak_Djokovic-Rafael_Nadal,p_07e43d13,p_a415a93b,20150418,Monte Carlo Masters,SF,15:40,Centre,Clay,Cedric Mourier,3,1,Edo
20150417-M-Monte_Carlo_Masters-QF-Milos_Raonic-Tomas_Berdych,p_7aa0e95d,p_7ad3f49d,20150417,Monte Carlo Masters,QF,10:40,Centre,Clay,Manuel Messina,3,1,DavidAurora
20150417-M-Monte_Carlo_Masters-QF-Grigor_Dimitrov-Gael_Monfils,p_9e22087a,p_cc443f65,20150417,Monte Carlo Masters,QF,11:55,Centre,Clay,Gianluca Moscarella,3,1,DavidAurora
20150417-M-Monte_Carlo_Masters-QF-David_Ferrer-Rafael_Nadal,p_5dcea7c9,p_a415a93b,20150417,Monte Carlo Masters,QF,14:40,Centre,Clay,Damien Dumusois,3,1,DavidAurora
20150416-M-Monte_Carlo_Masters-R16-Roger_Federer-Gael_Monfils,p_e7103823,p_cc443f65,20150416,Monte Carlo Masters,R16,,Central,Clay,Manuel Messina,3,1,FedFan
20150415-M-Monte_Carlo_Masters-R32-Jo_Wilfried_Tsonga-David_Goffin,p_a32786b1,p_eaa7e5a0,20150415,Monte Carlo Masters,R32,,Central,Clay,Carlos Bernardes,3,1,pvtennis
20150414-M-Monte_Carlo_Masters-R64-Tommy_Robredo-Andreas_Seppi,p_11787a0e,p_d7f4b827,20150414,Monte Carlo Masters,R64,12:25,Court des Princes,Hard,Damien Dumusois,3,1,DavidAurora
20150414-M-Monte_Carlo_Masters-R64-Dominic_Thiem-Lucas_Pouille,p_2f1142d6,p_dd483714,20150414,Monte Carlo Masters,R64,10:40,,Clay,,3,1,DavidAurora
20150413-M-Monte_Carlo_Masters-R64-Mikhail_Kukushkin-Philipp_Kohlschreiber,p_2ca83496,p_63b36b2c,20150413,Monte Carlo Masters,R64,10:40,Court Des Princes,Clay,,3,1,dropshot
20150413-M-Monte_Carlo_Masters-R64-Borna_Coric-Alexandr_Dolgopolov,p_7a4d1b39,p_994f9d1e,20150413,Monte Carlo Masters,R64,11:55,Centre,Clay,Carlos Bernardes,3,1,DavidAurora
20150410-M-Casablanca-QF-Nicolas_Almagro-Martin_Klizan,p_758ece4d,p_a5eeea16,20150410,Casablanca,QF,,,Clay,Roland Herfel,3,1,DavidAurora
20150409-M-Casablanca-R16-Daniel_Gimeno_Traver-Mikhail_Kukushkin,p_b1e67871,p_2ca83496,20150409,Casablanca,R16,15:05,,Clay,Mohamed El Jennati,3,1,DavidAurora
20150408-M-Casablanca-R16-Carlos_Berlocq-Nicolas_Almagro,p_2278c0d3,p_758ece4d,20150408,Casablanca,R16,13:00,,Clay,,3,1,DavidAurora
20150407-M-Casablanca-R32-Nicolas_Almagro-Taro_Daniel,p_758ece4d,p_369cf255,20150407,Casablanca,R32,,,Clay,Roland Herfel,3,1,DavidAurora
20150406-M-Casablanca-R32-Carlos_Berlocq-Pablo_Carreno_Busta,p_2278c0d3,p_f67250a1,20150406,Casablanca,R32,11:10,,Clay,Adel Nour,3,1,DavidAurora
20150405-M-Miami_Masters-F-Novak_Djokovic-Andy_Murray,p_07e43d13,p_6b509c58,20150405,Miami Masters,F,,Center,Hard,Damien Dumusois,3,1,1HandBH
20150403-M-Miami_Masters-QF-David_Ferrer-Novak_Djokovic,p_5dcea7c9,p_07e43d13,20150403,Miami Masters,QF,,,Hard,,3,1,Ludo
20150401-M-Miami_Masters-QF-Dominic_Thiem-Andy_Murray,p_2f1142d6,p_6b509c58,20150401,Miami Masters,QF,,Stadium,Hard,,3,1,chrisG
20150331-M-San_Luis_Potosi_CH-R32-Giovanni_Lapentti-Chase_Buchanan,p_a22f584e,p_1ff4d33a,20150331,San Luis Potosi CH,R32,,,Clay,,3,1,Amy
20150330-M-Miami_Masters-R32-Viktor_Troicki-Kei_Nishikori,p_313dc03f,p_972a440c,20150330,Miami Masters,R32,,,Hard,,3,1,Amy
20150329-M-Miami_Masters-R32-Leonardo_Mayer-Kevin_Anderson,p_57e59c9b,p_f5b3596e,20150329,Miami Masters,R32,,1,Hard,,3,1,Jenn
20150328-M-Miami_Masters-R64-Tim_Smyczek-Jo_Wilfried_Tsonga,p_e72da8c3,p_a32786b1,20150328,Miami Masters,R64,,Stadium,Hard,,3,1,pvtennis
20150328-M-Miami_Masters-R64-Mikhail_Youzhny-Kei_Nishikori,p_b368feaa,p_972a440c,20150328,Miami Masters,R64,,Grandstand,Hard,,3,1,GETJr
20150325-M-Miami_Masters-R64-Vasek_Pospisil-Juan_Martin_Del_Potro,p_e058721e,p_bed7464e,20150325,Miami Masters,R64,,,Hard,,3,1,Amy
20150325-M-Miami_Masters-R128-Diego_Schwartzman-Dominic_Thiem,p_12d0f5b0,p_2f1142d6,20150325,Miami Masters,R128,,Grandstand,Hard,,3,1,pablo
20150322-M-Indian_Wells_Masters-F-Novak_Djokovic-Roger_Federer,p_07e43d13,p_e7103823,20150322,Indian Wells Masters,F,,Center,Hard,,3,1,camyu19
20150321-M-Indian_Wells_Masters-SF-Novak_Djokovic-Andy_Murray,p_07e43d13,p_6b509c58,20150321,Indian Wells Masters,SF,11am,Stadium 1,Hard,Carlos Bernardes,3,1,Edo
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,p_7aa0e95d,p_e7103823,20150321,Indian Wells Masters,SF,,,Hard,,3,1,Edged
20150321-M-Indian_Wells_Masters-QF-Milos_Raonic-Rafael_Nadal,p_7aa0e95d,p_a415a93b,20150321,Indian Wells Masters,QF,,,Hard,,3,1,Edged
20150320-M-Indian_Wells_Masters-QF-Tomas_Berdych-Roger_Federer,p_7ad3f49d,p_e7103823,20150320,Indian Wells Masters,QF,,,Hard,Fergus Murphy,3,1,Amy
20150318-M-Indian_Wells_Masters-R16-Roger_Federer-Jack_Sock,p_e7103823,p_ca674268,20150318,Indian Wells Masters,R16,,,Hard,,3,1,Amy
20150318-M-Indian_Wells_Masters-R16-Milos_Raonic-Tommy_Robredo,p_7aa0e95d,p_11787a0e,20150318,Indian Wells Masters,R16,,,Hard,,3,1,Edged
20150318-M-Indian_Wells_Masters-R16-John_Isner-Novak_Djokovic,p_5de8c068,p_07e43d13,20150318,Indian Wells Masters,R16,,,Hard,,3,1,Isaac
20150316-M-Indian_Wells_Masters-R32-Feliciano_Lopez-Pablo_Cuevas,p_085c9cb5,p_b7662475,20150316,Indian Wells Masters,R32,,Stadium 2,Hard,Mo,3,1,Jenn
20150316-M-Indian_Wells_Masters-R32-David_Ferrer-Bernard_Tomic,p_5dcea7c9,p_d755d18c,20150316,Indian Wells Masters,R32,,,Hard,Adel Nour,3,1,Amy
20150315-M-Indian_Wells_Masters-R64-Diego_Schwartzman-Roger_Federer,p_12d0f5b0,p_e7103823,20150315,Indian Wells Masters,R64,,Stadium 1,Hard,,3,1,FedFan
20150313-M-Indian_Wells_Masters-R128-Sam_Querrey-Sergiy_Stakhovsky,p_e5f282ea,p_a05c688d,20150313,Indian Wells Masters,R128,,Stadium 1,Hard,,3,1,Isaac
20150312-M-Indian_Wells_Masters-R128-Andreas_Haider_Maurer-Borna_Coric,p_4426acb9,p_7a4d1b39,20150312,Indian Wells Masters,R128,,Stadium 3,Hard,,3,1,chrisG
20150228-M-Dubai-F-Roger_Federer-Novak_Djokovic,p_e7103823,p_07e43d13,20150228,Dubai,F,,,Hard,Mohamed Lahyani,3,1,FedFan
20150227-M-Dubai-SF-Roger_Federer-Borna_Coric,p_e7103823,p_7a4d1b39,20150227,Dubai,SF,,,Hard,Kader Nouni,3,1,FedFan
20150226-M-Dubai-QF-Novak_Djokovic-Marsel_Ilhan,p_07e43d13,p_a4e0defa,20150226,Dubai,QF,,Centre,Hard,Kader Nouni,3,1,Salvo
20150226-M-Dubai-QF-Andy_Murray-Borna_Coric,p_6b509c58,p_7a4d1b39,20150226,Dubai,QF,,,Hard,,3,1,chrisG
