match_id,Player 1,Player 2,Pl 1 hand,Pl 2 hand,Date,Tournament,Round,Time,Court,Surface,Umpire,Best of,Final TB?,Charted by
20150320-W-Indian_Wells-SF-Sabine_Lisicki-Jelena_Jankovic,Sabine Lisicki,Jelena Jankovic,R,R,20150320,Indian Wells,SF,7:00 PM,Stadium 1,Hard,,3,1,Lowell
20150317-W-Indian_Wells-R16-Timea_Bacsinszky-Elina_Svitolina,Timea Bacsinszky,Elina Svitolina,R,R,20150317,Indian Wells,R16,5:10 PM,Stadium 3,Hard,,3,1,Lowell
20150316-W-Indian_Wells-R32-Eugenie_Bouchard-Coco_Vandeweghe,Eugenie Bouchard,Coco Vandeweghe,R,R,20150316,Indian Wells,R32,,,Hard,,3,1,Lowell
20150316-W-Indian_Wells-R32-Caroline_Wozniacki-Belinda_Bencic,Caroline Wozniacki,Belinda Bencic,R,R,20150316,Indian Wells,R32,1:30 PM,Stadium 3,Hard,Juan Zhang,3,1,Lowell
20150315-W-Indian_Wells-R32-Agnieszka_Radwanska-Heather_Watson,Agnieszka Radwanska,Heather Watson,R,R,20150315,Indian Wells,R32,,,Hard,,3,1,BK
20150314-W-Indian_Wells-R64-Madison_Brengle-Flavia_Pennetta,Madison Brengle,Flavia Pennetta,R,R,20150314,Indian Wells,R64,11:10 PM,Stadium 1,Hard,,3,1,Lowell
20150314-W-Indian_Wells-R64-Kirsten_Flipkens-Victoria_Azarenka,Kirsten Flipkens,Victoria Azarenka,R,R,20150314,Indian Wells,R64,,,Hard,,3,1,Amy
20150314-W-Indian_Wells-R64-Ana_Ivanovic-Yulia_Putintseva,Ana Ivanovic,Yulia Putintseva,R,R,20150314,Indian Wells,R64,,Stadium 4,Hard,,3,1,Lowell
20150313-W-Indian_Wells-R64-Agnieszka_Radwanska-Alison_Riske_Amritraj,Agnieszka Radwanska,Alison Riske Amritraj,R,R,20150313,Indian Wells,R64,11:10 AM,Stadium 1,Hard,,3,1,Lowell
20150311-W-Indian_Wells-R128-Sloane_Stephens-Chanelle_Scheepers,Sloane Stephens,Chanelle Scheepers,R,R,20150311,Indian Wells,R128,,Stadium 1,Hard,,3,1,Isaac
20150311-W-Indian_Wells-R128-Monica_Puig-Nicole_Gibbs,Monica Puig,Nicole Gibbs,R,R,20150311,Indian Wells,R128,,,Hard,,3,1,Martin
20150307-W-Monterrey-SF-Caroline_Garcia-Ana_Ivanovic,Caroline Garcia,Ana Ivanovic,R,R,20150307,Monterrey,SF,7:23 PM,Cancha Centrale,Hard,,3,1,Lowell
20150228-W-Doha-F-Victoria_Azarenka-Lucie_Safarova,Victoria Azarenka,Lucie Safarova,R,L,20150228,Doha,F,,,Hard,,3,1,pavel
20150227-W-Doha-SF-Lucie_Safarova-Carla_Suarez_Navarro,Lucie Safarova,Carla Suarez Navarro,L,R,20150227,Doha,SF,,,Hard,,3,1,pavel
20150225-W-Doha-R16-Kate_Makarova-Lucie_Safarova,Kate Makarova,Lucie Safarova,L,L,20150225,Doha,R16,,Court 1,Hard,Eva Asderaki-Moore,3,1,1HandBH
20150223-W-Doha-R32-Victoria_Azarenka-Angelique_Kerber,Victoria Azarenka,Angelique Kerber,R,L,20150223,Doha,R32,6:00 PM,,Hard,,3,1,Lowell
20150223-W-Doha-R32-Flavia_Pennetta-Svetlana_Kuznetsova,Flavia Pennetta,Svetlana Kuznetsova,R,R,20150223,Doha,R32,,Centre,Hard,Marija Cicak,3,1,Salvo
20150220-W-ITF_Altenkirchen-QF-Ana_Vrljic-Oceane_Dodin,Ana Vrljic,Oceane Dodin,R,R,20150220,ITF Altenkirchen,QF,1:30 PM,3,Hard,,3,1,Lowell
20150220-W-Dubai-SF-Garbine_Muguruza-Karolina_Pliskova,Garbine Muguruza,Karolina Pliskova,R,R,20150220,Dubai,SF,5:10 PM,,Hard,Mohammed Lahyani,3,1,Lowell
20150219-W-Dubai-R16-Agnieszka_Radwanska-Garbine_Muguruza,Agnieszka Radwanska,Garbine Muguruza,R,R,20150219,Dubai,R16,,,Hard,Julie Kjendlie,3,1,Amy
20150219-W-Dubai-QF-Lucie_Safarova-Karolina_Pliskova,Lucie Safarova,Karolina Pliskova,L,R,20150219,Dubai,QF,1:10 PM,Centre,Hard,,3,1,Lowell
20150217-W-Dubai-R32-Sabine_Lisicki-Monica_Niculescu,Sabine Lisicki,Monica Niculescu,R,R,20150217,Dubai,R32,,,Hard,,3,1,Andrea
20150217-W-Dubai-R32-Elina_Svitolina-Petra_Kvitova,Elina Svitolina,Petra Kvitova,R,L,20150217,Dubai,R32,7:10 PM,Centre,Hard,,3,1,Lowell
20150216-W-Dubai-R64-Jarmila_Gajdosova-Garbine_Muguruza,Jarmila Gajdosova,Garbine Muguruza,R,R,20150216,Dubai,R64,,,Hard,,3,1,Amy
20150216-W-Dubai-R64-Anastasia_Pavlyuchenkova-Karolina_Pliskova,Anastasia Pavlyuchenkova,Karolina Pliskova,R,R,20150216,Dubai,R64,3:55 PM,,Hard,Cecilia Alberti,3,1,ChapelHeel66
20150216-W-Dubai-R32-Caroline_Wozniacki-Samantha_Stosur,Caroline Wozniacki,Samantha Stosur,R,R,20150216,Dubai,R32,,,Hard,Mohamed Lahyani,3,1,Amy
20150213-W-Antwerp-QF-Mona_Barthel-Barbora_Strycova,Mona Barthel,Barbora Strycova,R,R,20150213,Antwerp,QF,,,Hard,,3,1,Amy
20150212-W-Antwerp-R16-Kristina_Mladenovic-Lucie_Safarova,Kristina Mladenovic,Lucie Safarova,R,L,20150212,Antwerp,R16,,,Hard,,3,1,Lowell
20150210-W-Antwerp-R32-Alize_Cornet-Belinda_Bencic,Alize Cornet,Belinda Bencic,R,R,20150210,Antwerp,R32,,Sportpaleis,Hard,,3,1,Lowell
20150208-W-ITF_Midland-F-Tatjana_Maria-Louisa_Chirico,Tatjana Maria,Louisa Chirico,R,R,20150208,ITF Midland,F,,,Hard,,3,1,Isaac
20150207-W-ITF_Midland-SF-Louisa_Chirico-Katerina_Vankova,Louisa Chirico,Katerina Vankova,R,L,20150207,ITF Midland,SF,6:00 PM,Stadium,Hard,,3,1,Lowell
20150207-W-Fed_Cup_World_Group_R1-RR-Agnieszka_Radwanska-Svetlana_Kuznetsova,Agnieszka Radwanska,Svetlana Kuznetsova,R,R,20150207,Fed Cup World Group R1,RR,,,Hard,,3,1,Isaac
20150203-W-ITF_Midland-R32-Louisa_Chirico-Maria_Sakkari,Louisa Chirico,Maria Sakkari,R,R,20150203,ITF Midland,R32,,Stadium,Hard,,3,1,Lowell
20150131-W-Australian_Open-F-Maria_Sharapova-Serena_Williams,Maria Sharapova,Serena Williams,R,R,20150131,Australian Open,F,7:45 PM,Rod Laver Arena,Hard,Alison Hughes,3,1,Lowell
20150129-W-Australian_Open-SF-Maria_Sharapova-Kate_Makarova,Maria Sharapova,Kate Makarova,R,L,20150129,Australian Open,SF,1:40 PM,Rod Laver Arena,Hard,,3,0,Lowell
20150127-W-Australian_Open-QF-Eugenie_Bouchard-Maria_Sharapova,Eugenie Bouchard,Maria Sharapova,R,R,20150127,Australian Open,QF,12:45 PM,Rod Laver Arena,Hard,,3,0,Lowell
20150125-W-Australian_Open-R16-Madison_Brengle-Madison_Keys,Madison Brengle,Madison Keys,R,R,20150125,Australian Open,R16,,Margaret Court,Hard,,3,1,Isaac
20150125-W-Australian_Open-R16-Eugenie_Bouchard-Irina_Camelia_Begu,Eugenie Bouchard,Irina Camelia Begu,R,R,20150125,Australian Open,R16,,Rod Laver Arena,Hard,,3,0,Lowell
20150125-W-Australian_Open-R16-Agnieszka_Radwanska-Venus_Williams,Agnieszka Radwanska,Venus Williams,R,R,20150125,Australian Open,R16,6pm,Rod Laver Arena,Hard,Juan Zhang,3,0,Edo
20150125-W-Australian_Open-QF-Dominika_Cibulkova-Serena_Williams,Dominika Cibulkova,Serena Williams,R,R,20150125,Australian Open,QF,,Rod Laver Arena,Hard,,3,1,Isaac
20150124-W-Australian_Open-R32-Petra_Kvitova-Madison_Keys,Petra Kvitova,Madison Keys,L,R,20150124,Australian Open,R32,9:50 PM,Rod Laver Arena,Hard,Julie Kjendle,3,0,Lowell
20150123-W-Australian_Open-R32-Zarina_Diyas-Maria_Sharapova,Zarina Diyas,Maria Sharapova,R,R,20150123,Australian Open,R32,,,Hard,,3,1,Isaac
20150123-W-Australian_Open-R32-Eugenie_Bouchard-Caroline_Garcia,Eugenie Bouchard,Caroline Garcia,R,R,20150123,Australian Open,R32,,Rod Laver Arena,Hard,,3,1,Isaac
20150122-W-Australian_Open-R64-Samantha_Stosur-Coco_Vandeweghe,Samantha Stosur,Coco Vandeweghe,R,R,20150122,Australian Open,R64,10:30 PM,Rod Laver Arena,Hard,,3,0,Lowell
20150122-W-Australian_Open-R64-Daniela_Hantuchova-Garbine_Muguruza,Daniela Hantuchova,Garbine Muguruza,R,R,20150122,Australian Open,R64,11:00 AM,Court 6,Hard,,3,1,Lowell
20150121-W-Australian_Open-R64-Eugenie_Bouchard-Kiki_Bertens,Eugenie Bouchard,Kiki Bertens,R,R,20150121,Australian Open,R64,,Margaret Court Arena,Hard,,3,0,Lowell
20150121-W-Australian_Open-R64-Agnieszka_Radwanska-Johanna_Larsson,Agnieszka Radwanska,Johanna Larsson,R,R,20150121,Australian Open,R64,,Rod Laver,Hard,,3,0,Isaac
20150120-W-Australian_Open-R128-Andrea_Petkovic-Madison_Brengle,Andrea Petkovic,Madison Brengle,R,R,20150120,Australian Open,R128,,Court 6,Hard,,3,1,Lowell
20150120-W-Australian_Open-R128-Agnieszka_Radwanska-Kurumi_Nara,Agnieszka Radwanska,Kurumi Nara,R,R,20150120,Australian Open,R128,6:13 PM,Show Court 2,Hard,,3,0,Lowell
20150119-W-Australian_Open-R128-Venus_Williams-Maria_Teresa_Torro_Flor,Venus Williams,Maria Teresa Torro Flor,R,R,20150119,Australian Open,R128,,Hisense Arena,Hard,,3,1,Isaac
20150119-W-Australian_Open-R128-Sloane_Stephens-Victoria_Azarenka,Sloane Stephens,Victoria Azarenka,R,R,20150119,Australian Open,R128,,Hisense Arena,Hard,,3,1,Isaac
20150119-W-Australian_Open-R128-Monica_Puig-Arina_Rodionova,Monica Puig,Arina Rodionova,R,R,20150119,Australian Open,R128,,Show Court 2,Hard,,3,0,Lowell
20150119-W-Australian_Open-R128-Magdalena_Rybarikova-Ana_Konjuh,Magdalena Rybarikova,Ana Konjuh,R,R,20150119,Australian Open,R128,11:15 AM,Court 10,Hard,,3,0,Lowell
20150119-W-Australian_Open-R128-Julia_Goerges-Belinda_Bencic,Julia Goerges,Belinda Bencic,R,R,20150119,Australian Open,R128,11:00 AM,Hisense Arena,Hard,,3,0,Lowell
20150119-W-Australian_Open-R128-Carina_Witthoeft-Carla_Suarez_Navarro,Carina Witthoeft,Carla Suarez Navarro,R,R,20150119,Australian Open,R128,,Court 11,Hard,,3,1,Lowell
20150116-W-Hobart-SF-Heather_Watson-Alison_Riske_Amritraj,Heather Watson,Alison Riske Amritraj,R,R,20150116,Hobart,SF,,,Hard,Miriam Bley,3,1,Isaac
20150115-W-Hobart-R16-Heather_Watson-Sloane_Stephens,Heather Watson,Sloane Stephens,R,R,20150115,Hobart,R16,,,Hard,,3,1,Isaac
20150115-W-Hobart-QF-Zarina_Diyas-Alison_Riske_Amritraj,Zarina Diyas,Alison Riske Amritraj,R,R,20150115,Hobart ,QF,,,Hard,,3,1,Isaac
20150113-W-Sydney-R16-Agnieszka_Radwanska-Garbine_Muguruza,Agnieszka Radwanska,Garbine Muguruza,R,R,20150113,Sydney,R16,,Grand Stand,Hard,Maria Cicak,3,1,Lowell
20150113-W-Hobart-R16-Kurumi_Nara-Johanna_Larsson,Kurumi Nara,Johanna Larsson,R,R,20150113,Hobart,R16,,,Hard,,3,1,Zindaras
20150111-W-Hobart_International-R32-Monica_Puig-Kaia_Kanepi,Monica Puig,Kaia Kanepi,R,R,20150111,Hobart International,R32,,Centre,Hard,,3,1,Rhys
20150111-W-Hobart-R32-Kurumi_Nara-Klara_Koukalova,Kurumi Nara,Klara Koukalova,R,R,20150111,Hobart,R32,13:55,Centre Court,Hard,,3,1,1HandBH
20150109-W-Brisbane-SF-Maria_Sharapova-Elina_Svitolina,Maria Sharapova,Elina Svitolina,R,R,20150109,Brisbane,SF,,Pat Rafter Arena,Hard,,3,1,Lowell
20150109-W-Auckland-QF-Julia_Goerges-Caroline_Wozniacki,Julia Goerges,Caroline Wozniacki,R,R,20150109,Auckland,QF,,,Hard,,3,1,Amy
20150108-W-Shenzhen-QF-Tereza_Smitkova-Petra_Kvitova,Tereza Smitkova,Petra Kvitova,R,L,20150108,Shenzhen,QF,,,Hard,,3,1,Lowell
20150108-W-Brisbane-QF-Elina_Svitolina-Angelique_Kerber,Elina Svitolina,Angelique Kerber,R,L,20150108,Brisbane,QF,11:00 AM,Pat Rafter Arena,Hard,Felix Torralba,3,1,Lowell
20150107-W-Brisbane-R16-Ana_Ivanovic-Jarmila_Gajdosova,Ana Ivanovic,Jarmila Gajdosova,R,R,20150107,Brisbane,R16,11:51,,Hard,,3,1,Backstop5
20150107-W-Auckland-R16-Caroline_Wozniacki-Taylor_Townsend,Caroline Wozniacki,Taylor Townsend,R,L,20150107,Auckland,R16,,,Hard,Blake Trifunovski,3,1,Amy
20150105-W-Brisbane-R32-Sabine_Lisicki-Yaroslava_Shvedova,Sabine Lisicki,Yaroslava Shvedova,R,R,20150105,Brisbane,R32,,,Hard,Eva Asderaki,3,1,Amy
20150105-W-Brisbane-R32-Elina_Svitolina-Magdalena_Rybarikova,Elina Svitolina,Magdalena Rybarikova,R,R,20150105,Brisbane,R32,,Court 1,Hard,,3,1,Lowell
20150105-W-Brisbane-R32-Dominika_Cibulkova-Madison_Keys,Dominika Cibulkova,Madison Keys,R,R,20150105,Brisbane,R32,,,Hard,Felix Torralba,3,1,Amy
20150105-W-Auckland-R32-Daniela_Hantuchova-Sara_Errani,Daniela Hantuchova,Sara Errani,R,R,20150105,Auckland,R32,,Centre,Hard,Blaze Trifunovski,3,1,Lowell
20141107-W-Taipei-QF-Vitalia_Diatchenko-Luksika_Kumkhum,Vitalia Diatchenko,Luksika Kumkhum,R,R,20141107,Taipei,QF,,,Hard,,3,1,Amy
20141101-W-Sofia-SF-Flavia_Pennetta-Carla_Suarez_Navarro,Flavia Pennetta,Carla Suarez Navarro,R,R,20141101,Sofia,SF,,Arena Armeec,Hard,,3,1,Lowell
20141027-W-Sofia-RR-Tsvetana_Pironkova-Dominika_Cibulkova,Tsvetana Pironkova,Dominika Cibulkova,R,R,20141027,Sofia,RR,,,Hard,,3,1,Amy
20141027-W-Sofia-RR-Kate_Makarova-Garbine_Muguruza,Kate Makarova,Garbine Muguruza,L,R,20141027,Sofia,RR,,,Hard,,3,1,Amy
20141027-W-Sofia-RR-Flavia_Pennetta-Garbine_Muguruza,Flavia Pennetta,Garbine Muguruza,R,R,20141027,Sofia,RR,,,Hard,,3,1,Amy
20141027-W-Sofia-RR-Alize_Cornet-Garbine_Muguruza,Alize Cornet,Garbine Muguruza,R,R,20141027,Sofia,RR,,,Hard,,3,1,Amy
20141024-W-Singapore-RR-Ana_Ivanovic-Simona_Halep,Ana Ivanovic,Simona Halep,R,R,20141024,Singapore,RR,,Singapore Indoor Stadium,Hard,Mariana Alves,3,1,Lowell
20141023-W-Singapore-RR-Petra_Kvitova-Maria_Sharapova,Petra Kvitova,Maria Sharapova,L,R,20141023,Singapore,RR,,,Hard,,3,1,Lowell
20141023-W-Singapore-RR-Agnieszka_Radwanska-Caroline_Wozniacki,Agnieszka Radwanska,Caroline Wozniacki,R,R,20141023,Singapore,RR,,,Hard,Kader Nouni,3,1,Amy
20141022-W-Singapore-RR-Ana_Ivanovic-Eugenie_Bouchard,Ana Ivanovic,Eugenie Bouchard,R,R,20141022,Singapore,RR,7:40 PM,,Hard,Mariana Alves,3,1,Lowell
20141021-W-Singapore-RR-Caroline_Wozniacki-Maria_Sharapova,Caroline Wozniacki,Maria Sharapova,R,R,20141021,Singapore,RR,,,Hard,Eva Asderaki,3,1,Amy
20141020-W-Singapore-RR-Caroline_Wozniacki-Petra_Kvitova,Caroline Wozniacki,Petra Kvitova,R,L,20141020,Singapore,RR,,,Hard,,3,1,Isaac
20141020-W-ITF_Macon-QF-Irina_Falconi-Madison_Brengle,Irina Falconi,Madison Brengle,R,R,20141020,ITF Macon,QF,,,Hard,,3,1,Amy
20141012-W-Tianjin-F-Belinda_Bencic-Alison_Riske_Amritraj,Belinda Bencic,Alison Riske Amritraj,R,R,20141012,Tianjin,F,,,Hard,,3,1,Lowell
20141011-W-Osaka-SF-Samantha_Stosur-Elina_Svitolina,Samantha Stosur,Elina Svitolina,R,R,20141011,Osaka,SF,,Centre,Hard,,3,1,Lowell
20141007-W-Linz-R32-Camila_Giorgi-Andrea_Petkovic,Camila Giorgi,Andrea Petkovic,R,R,20141007,Linz,R32,,Centre,Hard,,3,1,Lowell
20141006-W-Tianjin-SF-Alison_Riske_Amritraj-Saisai_Zheng,Alison Riske Amritraj,Saisai Zheng,R,R,20141006,Tianjin,SF,,,Hard,,3,1,Amy
20141006-W-Linz-SF-Anna_Lena_Friedsam-Karolina_Pliskova,Anna Lena Friedsam,Karolina Pliskova,R,R,20141006,Linz,SF,,,Hard,Jorg Lang,3,1,Amy
20141004-W-Beijing-SF-Ana_Ivanovic-Maria_Sharapova,Ana Ivanovic,Maria Sharapova,R,R,20141004,Beijing,SF,,,Hard,,3,1,Isaac
20140929-W-Beijing-R64-Sabine_Lisicki-Shilin_Xu,Sabine Lisicki,Shilin Xu,R,R,20140929,Beijing,R64,,,Hard,Felix Torralba,3,1,mingz
20140928-W-Beijing-R64-Agnieszka_Radwanska-Coco_Vandeweghe,Agnieszka Radwanska,Coco Vandeweghe,R,R,20140928,Beijing,R64,,,Hard,,3,1,Lowell
20140927-W-Wuhan-F-Petra_Kvitova-Eugenie_Bouchard,Petra Kvitova,Eugenie Bouchard,R,L,20140927,Wuhan,F,,Main,Hard,,3,1,Lowell
20140926-W-Wuhan-SF-Petra_Kvitova-Elina_Svitolina,Petra Kvitova,Elina Svitolina,L,R,20140926,Wuhan,SF,,Main,Hard,,3,1,Lowell
20140926-W-Wuhan-SF-Caroline_Wozniacki-Eugenie_Bouchard,Caroline Wozniacki,Eugenie Bouchard,R,R,20140926,Wuhan,SF,,Main,Hard,,3,1,Lowell
20140925-W-Wuhan-QF-Elina_Svitolina-Angelique_Kerber,Elina Svitolina,Angelique Kerber,R,L,20140925,Wuhan,QF,,Main,Hard,,3,1,Lowell
20140924-W-Wuhan-R16-Eugenie_Bouchard-Alison_Riske_Amritraj,Eugenie Bouchard,Alison Riske Amritraj,R,R,20140924,Wuhan,R16,,,Hard,,3,1,Lowell
20140924-W-Wuhan-R16-Caroline_Wozniacki-Casey_Dellacqua,Caroline Wozniacki,Casey Dellacqua,R,L,20140924,Wuhan,R16,,,Hard,,3,1,KleineBiere
20140921-W-Guangzhou-F-Alize_Cornet-Monica_Niculescu,Alize Cornet,Monica Niculescu,R,R,20140921,Guangzhou,F,,,Hard,,3,1,pvtennis
20140919-W-Tokyo-QF-Caroline_Wozniacki-Carla_Suarez_Navarro,Caroline Wozniacki,Carla Suarez Navarro,R,R,20140919,Tokyo,QF,,,Hard,Emmanuel Joseph,3,1,KleineBiere
20140919-W-Tokyo-QF-Ana_Ivanovic-Lucie_Safarova,Ana Ivanovic,Lucie Safarova,R,L,20140919,Tokyo,QF,,Center,Hard,,3,1,Lowell
20140918-W-Tokyo-R16-Garbine_Muguruza-Jelena_Jankovic,Garbine Muguruza,Jelena Jankovic,R,R,20140918,Tokyo,R16,,Center,Hard,,3,1,Lowell
20140918-W-Tokyo-R16-Caroline_Wozniacki-Jarmila_Gajdosova,Caroline Wozniacki,Jarmila Gajdosova,R,R,20140918,Tokyo,R16,,,Hard,,3,1,Amy
20140916-W-Tokyo-R32-Madison_Keys-Lucie_Safarova,Madison Keys,Lucie Safarova,R,L,20140916,Tokyo,R32,,Court 1,Hard,,3,1,Lowell
20140916-W-Tokyo-R32-Elina_Svitolina-Barbora_Strycova,Elina Svitolina,Barbora Strycova,R,R,20140916,Tokyo,R32,,,Hard,,3,1,Lowell
20140915-W-Tokyo-R32-Svetlana_Kuznetsova-Belinda_Bencic,Svetlana Kuznetsova,Belinda Bencic,R,R,20140915,Tokyo,R32,,,Hard,,3,1,Lowell
20140909-W-Tashkent-R32-Jelena_Ostapenko-Shahar_Peer,Jelena Ostapenko,Shahar Peer,R,R,20140909,Tashkent,R32,,,Hard,,3,1,Lowell
20140908-W-Quebec_City-F-Mirjana_Lucic-Venus_Williams,Mirjana Lucic,Venus Williams,R,R,20140908,Quebec City,F,,,Hard,,3,1,Amy
20140907-W-US_Open-F-Serena_Williams-Caroline_Wozniacki,Serena Williams,Caroline Wozniacki,R,R,20140907,US Open,F,,Arthur Ashe Stadium,Hard,,3,1,Lowell
20140903-W-US_Open-QF-Serena_Williams-Flavia_Pennetta,Serena Williams,Flavia Pennetta,R,R,20140903,US Open,QF,8:20 PM,Arthur Ashe,Hard,,3,1,Lowell
20140902-W-US_Open-QF-Caroline_Wozniacki-Sara_Errani,Caroline Wozniacki,Sara Errani,R,R,20140902,US Open,QF,,,Hard,,3,1,KleineBiere
20140901-W-US_Open-R16-Eugenie_Bouchard-Kate_Makarova,Eugenie Bouchard,Kate Makarova,R,L,20140901,US Open,R16,,Louis Armstrong,Hard,Tamara Vrhovec,3,1,Lowell
20140831-W-US_Open-R32-Caroline_Wozniacki-Maria_Sharapova,Caroline Wozniacki,Maria Sharapova,R,R,20140831,US Open,R32,,Ashe,Hard,,3,1,Jim Albert
20140831-W-US_Open-R16-Belinda_Bencic-Jelena_Jankovic,Belinda Bencic,Jelena Jankovic,R,R,20140831,US Open,R16,9:00 PM,Arthur Ashe Stadium,Hard,Leanne White,3,1,Lowell
20140830-W-US_Open-R64-Ana_Ivanovic-Karolina_Pliskova,Ana Ivanovic,Karolina Pliskova,R,R,20140830,US Open,R64,,,Hard,,3,1,Isaac
20140829-W-US_Open-R32-Venus_Williams-Sara_Errani,Venus Williams,Sara Errani,R,R,20140829,US Open,R32,,Ashe,Hard,Alison Hughes,3,1,Roger
20140828-W-US_Open-R64-Zarina_Diyas-Catherine_Cartan_Bellis,Zarina Diyas,Catherine Cartan Bellis,R,R,20140828,US Open,R64,,Court 17,Hard,Leanne White,3,1,Lowell
20140816-W-Cincinnati-SF-Ana_Ivanovic-Maria_Sharapova,Ana Ivanovic,Maria Sharapova,R,R,20140816,Cincinnati,SF,7:15 PM,Center,Hard,,3,1,Lowell
20140815-W-Cincinnati-QF-Jelena_Jankovic-Serena_Williams,Jelena Jankovic,Serena Williams,R,R,20140815,Cincinnati,QF,1:00 PM,Center,Hard,Felix Torralba,3,1,KleineBiere
20140815-W-Cincinnati-QF-Caroline_Wozniacki-Agnieszka_Radwanska,Caroline Wozniacki,Agnieszka Radwanska,R,R,20140815,Cincinnati,QF,,,Hard,Eva Asderaki,3,1,KleineBiere
20140815-W-Cincinnati-QF-Ana_Ivanovic-Elina_Svitolina,Ana Ivanovic,Elina Svitolina,R,R,20140815,Cincinnati,QF,9:00 PM,,Hard,Marija Cicak,3,1,KleineBiere
20140814-W-Cincinnati-R16-Maria_Sharapova-Anastasia_Pavlyuchenkova,Maria Sharapova,Anastasia Pavlyuchenkova,R,R,20140814,Cincinnati,R16,,,Hard,,3,1,Isaac
20140814-W-Cincinnati-R16-Caroline_Wozniacki-Angelique_Kerber,Caroline Wozniacki,Angelique Kerber,R,L,20140814,Cincinnati,R16,,,Hard,,3,1,KleineBiere
20140814-W-Cincinnati-R16-Agnieszka_Radwanska-Sabine_Lisicki,Agnieszka Radwanska,Sabine Lisicki,R,R,20140814,Cincinnati,R16,,,Hard,,3,1,KleineBiere
20140813-W-Cincinnati-R32-Petra_Kvitova-Elina_Svitolina,Petra Kvitova,Elina Svitolina,L,R,20140813,Cincinnati,R32,,Grandstand,Hard,,3,1,Lowell
20140813-W-Cincinnati-R32-Caroline_Wozniacki-Shuai_Zhang,Caroline Wozniacki,Shuai Zhang,R,R,20140813,Cincinnati,R32,,,Hard,Anja Vreg,3,1,KleineBiere
20140813-W-Cincinnati-R32-Ana_Ivanovic-Christina_Mchale,Ana Ivanovic,Christina Mchale,R,R,20140813,Cincinnati,R32,,,Hard,Felix Torralba,3,1,KleineBiere
20140813-W-Cincinnati-R32-Agnieszka_Radwanska-Kurumi_Nara,Agnieszka Radwanska,Kurumi Nara,R,R,20140813,Cincinnati,R32,,Grandstand,Hard,Mariana Alves,3,1,KleineBiere
20140812-W-Cincinnati-R32-Maria_Sharapova-Madison_Keys,Maria Sharapova,Madison Keys,R,R,20140812,Cincinnati,R32,,Center,Hard,,3,1,Lowell
20140811-W-Cincinnati-R64-Caroline_Wozniacki-Magdalena_Rybarikova,Caroline Wozniacki,Magdalena Rybarikova,R,R,20140811,Cincinnati,R64,,,Hard,Paula Vieira Souza,3,1,KleineBiere
20140811-W-Cincinnati-R64-Alize_Cornet-Madison_Keys,Alize Cornet,Madison Keys,R,R,20140811,Cincinnati,R64,,Center,Hard,,3,1,Lowell
20140809-W-Montreal-SF-Serena_Williams-Venus_Williams,Serena Williams,Venus Williams,R,R,20140809,Montreal,SF,1:10 PM,,Hard,,3,1,Lowell
20140808-W-Montreal-QF-Agnieszka_Radwanska-Victoria_Azarenka,Agnieszka Radwanska,Victoria Azarenka,R,R,20140808,Montreal,QF,8:25 PM,Central,Hard,,3,1,Lowell
20140807-W-Montreal-R32-Ana_Ivanovic-Coco_Vandeweghe,Ana Ivanovic,Coco Vandeweghe,R,R,20140807,Montreal,R32,,,Hard,,3,1,Lowell
20140807-W-Montreal-R16-Heather_Watson-Victoria_Azarenka,Heather Watson,Victoria Azarenka,R,R,20140807,Montreal,R16,8:40 PM,,Hard,,3,1,Lowell
20140807-W-Montreal-R16-Caroline_Wozniacki-Shelby_Rogers,Caroline Wozniacki,Shelby Rogers,R,R,20140807,Montreal,R16,,BN,Hard,,3,1,Amy
20140806-W-Montreal-R32-Petra_Kvitova-Casey_Dellacqua,Petra Kvitova,Casey Dellacqua,L,L,20140806,Montreal,R32,,Central,Hard,,3,1,Amy
20140806-W-Montreal-R32-Maria_Sharapova-Garbine_Muguruza,Maria Sharapova,Garbine Muguruza,R,R,20140806,Montreal,R32,,,Hard,,3,1,Isaac
20140805-W-Montreal-R64-Daniela_Hantuchova-Caroline_Wozniacki,Daniela Hantuchova,Caroline Wozniacki,R,R,20140805,Montreal,R64,,,Hard,,3,1,KleineBiere
20140805-W-Montreal-R32-Eugenie_Bouchard-Shelby_Rogers,Eugenie Bouchard,Shelby Rogers,R,R,20140805,Montreal,R32,,Centre,Hard,,3,1,Lowell
20140804-W-Montreal-R64-Sloane_Stephens-Aleksandra_Wozniak,Sloane Stephens,Aleksandra Wozniak,R,R,20140804,Montreal,R64,8:30 PM,Central,Hard,,3,1,Lowell
20140802-W-Stanford-SF-Serena_Williams-Andrea_Petkovic,Serena Williams,Andrea Petkovic,,,,,,,,Hard,,,,Lowell
20140731-W-Stanford-R16-Venus_Williams-Victoria_Azarenka,Venus Williams,Victoria Azarenka,R,R,20140731,Stanford,R16,,Taub Stadium,Hard,,3,1,Lowell
20140729-W-Stanford-R32-Dominika_Cibulkova-Garbine_Muguruza,Dominika Cibulkova,Garbine Muguruza,R,R,20140729,Stanford,R32,,,Hard,,3,1,Lowell
20140714-W-Istanbul-R32-Caroline_Wozniacki-Belinda_Bencic,Caroline Wozniacki,Belinda Bencic,R,R,20140714,Istanbul,R32,,,Hard,,3,1,Lowell
